Branch,Kabupaten,Type,Name,Address,Telephone,Class,Kecamatan,Lat,Long
SURABAYA,SURABAYA,P1,PUSKESMAS TAMBAK WEDI,Jl Tambak Wedi,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS BULAK BANTENG,Jl Bulak Banteng Lor I no 27,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS KALIJUDAN,Jl Kalijudan 123,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS TANJUNGSARI,Jl. Raya Tanjungsari 116,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS SIMOMULYO,Jl. Gumuk Bogoh VI / No. 1,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS MANUKAN KULON,Jl. Manukan Dalam I / No. 18,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS BALONGSARI,Jl. Balongsari Tama No. 1,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS SEMEMI ,"Jl. Raya Kedung, Benowo",,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS DUPAK,Jl. Bangun Rejo Gg. Poliklinik No.6,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS TANAH KALI KEDINDING,Jl. Kedung Cowek 226,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS MEDOKAN AYU,Jl. Medokan Asri Utara IV No. 31,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS PAKIS,Jl. Makam Kembang Kuning No.6,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS BANYU URIP,Jl.Banyu Urip Kidul 6/8 ,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS JAGIR,Jl. Bendul Merisi I,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS KEDURUS,Jl. Raya Mastrip No. 46,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS KREMBANGAN SELATAN,Jl. Pesapen Selatan No. 70,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS SIDOTOPO WETAN,Jl. Randu No. 102,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS GUNUNG ANYAR,Jl. Gunung Anyar Timur 70,,,,,
SURABAYA,SURABAYA,P1,PUSKESMAS WIYUNG,Jl. Menganti Wiyung Pasar No. 20,,,,,
SURABAYA,SURABAYA,P2,dr. Adi Pramono,Jl. Kalianyar 51,,,,,
SURABAYA,SURABAYA,P2,dr. Albertus Hartanto,Jl. Darmo No.2-5 Sby,,,,,
SURABAYA,SURABAYA,P2,dr. Anang Prajitno,Jl. Raya Jurang Kuping 10 benowo,,,,,
SURABAYA,SURABAYA,P2,dr. Ayu Rustikawati,Jl. Ngagel Tirto II/70,,,,,
SURABAYA,SURABAYA,P2,dr. Dina Mariani,Jl. Krukah Utara 64,,,,,
SURABAYA,SURABAYA,P2,dr. Hilman Siregar,Jl. Kedung  cowek no 69 ,,,,,
SURABAYA,SURABAYA,P2,dr. Hoedijanto,Jl. Banyu Urip 278,,,,,
SURABAYA,SURABAYA,P2,dr. Hunainah,Jl. Kesatrian baru 156,,,,,
SURABAYA,SURABAYA,P2,dr. Maulida Juniar,Jl. Tenggilis utara I/9,,,,,
SURABAYA,SURABAYA,P2,dr. Muhammad Noor Diansyah,Jl. Gunung sari III/187 F,,,,,
SURABAYA,SURABAYA,P2,dr. Muki Endah Rahaju,Jl. Manyar Kertoadi (RSU Haji Surabaya),,,,,
SURABAYA,SURABAYA,P2,Dr. Nur Hasanah,Jl. Donowati VI/15 RT 8 RW 1 Surabaya,,,,,
SURABAYA,SURABAYA,P2,dr. Nurul Hidayah,Jl. Trengganu no 7 Kelurahan perak timur,,,,,
SURABAYA,SURABAYA,P2,dr. Rahjoe Purbanti,Jl. Manukan Tama B-5,,,,,
SURABAYA,SURABAYA,P2,dr. Roeslina Herawati,Jl. Manyar Jaya B-236 / Ruko 110 Apartemen Gunawangsa Menur Pumpungan,,,,,
SURABAYA,SURABAYA,P2,dr. Sabirun AS,Jl. Wisma Menanggal I/15,,,,,
SURABAYA,SURABAYA,P2,dr. Satrio Dwi Suryantoro,Jl. Pacarkeling No.18,,,,,
SURABAYA,SURABAYA,P2,dr. Sjamsul Awal L,Jl. Dharmawangsa No. 12 (di dlm Apotik Promitra),,,,,
SURABAYA,SURABAYA,P2,dr. Slamet Santoso,Jl. Kendangsari J/7,,,,,
SURABAYA,SURABAYA,P2,dr. Sri Hawati,Jl. Banyu Urip 292 Surabaya / Klinik Banyuurip,,,,,
SURABAYA,SURABAYA,P2,dr. Sudartanto,Jl. Teluk bone Utara 36,,,,,
SURABAYA,SURABAYA,P2,dr. Sudjari,Jl. Kalidami 2,,,,,
SURABAYA,SURABAYA,P2,dr. Sulantono,Jl. Kedung Asem No.60,,,,,
SURABAYA,SURABAYA,P2,dr. Tatin Cahyandari,Jl. Perum Gunung sari Indah AA/13,,,,,
SURABAYA,SURABAYA,P2,Dr. Trimurti,Jl. Jarak No. 147 Surabaya,,,,,
SURABAYA,SURABAYA,P2,dr. Yaya Nurtjahjo,Jl. Mulyosari Timur 115,,,,,
SURABAYA,SURABAYA,P3,drg. Hidayati Wardani,Jl. Manyar Rejo Surabaya,,,,,
SURABAYA,SURABAYA,P3,drg. Fredy Mardiyantoro,Jl. Raya Jurang Kuping No.10,,,,,
SURABAYA,SURABAYA,P3,drg. Dudik Winarko,Jl. Dukuh Kupang Timur VI/55,,,,,
SURABAYA,SURABAYA,P3,drg. Betadion Rizki Sinaredi,Jl. Ketintang Madya II/1,,,,,
SURABAYA,SURABAYA,P3,drg. Endang Wahyu Hartiningsih,Jl. Taman Pondok Indah B 11  ,,,,,
SURABAYA,SURABAYA,P3,Drg. Ria Srijanti Retnokoesoemo,Jl. Tenggilis Mejoyo Selatan III/36 Surabaya,,,,,
SURABAYA,SURABAYA,P4,Klinik Medical Center ITS,Jl. Arief Rahman Hakim,,,,,
SURABAYA,SURABAYA,P4,Klinik Medico Sier,Ruko Galaxy SIER Jl. Rungkut Industri III No. 7G Sby,,,,,
SURABAYA,SURABAYA,P4,Klinik Mitra Sehat,Jl. Raya menganti No. 411 Wiyung Surabaya,,,,,
SURABAYA,SURABAYA,P4,Klinik Optima,Jl. Raya Rungkut Mapan FA-07 Surabaya,,,,,
SURABAYA,SURABAYA,P4,PBDS Jemursari Empat,Jl. Jemursari Raya 4 Surabaya,,,,,
SURABAYA,SURABAYA,P4,BP AT-TAUFIQ,JL. RUNGKUT MENANGGAL I/9,,,,,
SURABAYA,SURABAYA,P4,BP DYNAILA UTAMA 81,JL RAYA MARGOREJO NO 8 / JL. MARGOREJO BARU 32  SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP JAMSOSTEK 1,RUKO CENDERAWASIH JL CENDERAWASIH 28B,,,,,
SURABAYA,SURABAYA,P4,BP JAMSOSTEK 102,JL. DEMAK NO. 375  SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP JAMSOSTEK 104,JL BANYU URIP NO.300 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP JAMSOSTEK 121,JL. RAYA PUTRO AGUNG  NO. 58 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP JAMSOSTEK 122,JL. KENJERAN NO.189 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP JAMSOSTEK 3,JL. ASEMROWO KALI  NO.1 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP JAMSOSTEK 41,JL. NGAGLIK NO.47 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP JAMSOSTEK 79,JL SIMOREJOSARI B NO 54  SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP JAMSOSTEK 84,JL SIMO POMAHAN III/14  TANDES SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP JAMSOSTEK 93,JL. PERAK TIMUR NO.564 / 3C SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP KEBANGKITAN,JL.MANUKAN MADYA NO.141 TANDES,,,,,
SURABAYA,SURABAYA,P4,BP NURANI JAYA 37,JL. KENDANGSARI III/20 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP NURANI JAYA 66,JL KUTISARI SELATAN II/4 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP NURANI JAYA 83,JL KH ABDUL KARIM 6 RUNGKUT MENANGGAL SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP RAJAWALI,JL. KREMBANGAN BARAT NO.26 D SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP UMUM & GIGI PT KERETA API (PERSERO) DAOP VIII,JL INDRAKILA NO 2A,,,,,
SURABAYA,SURABAYA,P4,BP WIDYA MANDIRI 1,RUKO RUNGKUT MAKMUR BLOK D-18 JL. KALI RUNGKUT 27,,,,,
SURABAYA,SURABAYA,P4,BP WIDYA MANDIRI III (117),JL. CIPTA MENANGGAL I/BLOK B-1(RUKO SMP KELURAHAN MENAGGAL),,,,,
SURABAYA,SURABAYA,P4,BP. ANUGERAH KARYA MEDIKA,JL. GUNUNG SARI NO 199 H SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP. DINAYLA UTAMA 105,JL. RAYA BIBIS NO 36 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP. JAMSOSTEK 112,JL. DINOYO NO. 20/ II - SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP. JAMSOSTEK 14,"BHINEKA FARMA, JL. NGAGEL JAYA SELATAN NO.135",,,,,
SURABAYA,SURABAYA,P4,BP. JAMSOSTEK 36,JL. BRATANG BINANGUN VI/47 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP. JAMSOSTEK 44,JL. MASTRIP 36/59 BULUPINGGIR  KARANG PILANG SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP. JAMSOSTEK 59,JL. RAYA MANUKAN TENGAH IXK / NO XTANDES SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP. JAMSOSTEK 65,JL. GUBENG KERTAJAYA X1/38 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP. JAMSOSTEK 77,JL. KEBONSARI V/36 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP. KESEJAHTERAAN (BP 11),JL RUNGKUT MAPAN UTARA AA/17 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP. NAYAKA HUSADA 02,JL RAYA MASTRIP NO. 150 KEBARAON SURABAYA,,,,,
SURABAYA,SURABAYA,P4,BP. NAYAKA HUSADA 07,JL. TANDES ASRI NO.64,,,,,
SURABAYA,SURABAYA,P4,BP.WIDYA MANDIRI II (108),JL. BAGONG GINAYAN I/2 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,KARYA MEDIKA 111,BUKIT CITRA DARMO BLOK BC C30 / JL KLAKAH REJO I - 20 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,KLINIK BEDAH DAN PRAKTEK DOKTER HEALTHY,JL. NGAGEL TIRTO NO. 25-27,,,,,
SURABAYA,SURABAYA,P4,KLINIK INDOSEHAT 2003,JL WONOSARI LOR 99/101 RUKO GRAHA AMIRA BLOK A2,,,,,
SURABAYA,SURABAYA,P4,KLINIK MEDIS AMBENGAN,JL. AMBENGAN NO. 35 SURABAYA,,,,,
SURABAYA,SURABAYA,P4,KLINIK NAYAKA 05,"JL PANDIGILLING NO 117A, SURABAYA",,,,,
SURABAYA,SURABAYA,P4,KLINIK NAYAKA HUSDA 42,JL. KALI RUNGKUT NO. 52,,,,,
SURABAYA,SURABAYA,P4,KLINIK PRATAMA KESAYANGAN (BP.13),JL RUNGKUT ASRI UTARA IV/10 (RL I/H-5) SURABAYA,,,,,
SURABAYA,SURABAYA,P5,BK KENJERAN,Jl. Wiratno 55 Surabaya,,,,,
SURABAYA,SURABAYA,P5,BP MAKO LANTAMAL V,"Lantamal V, Surabaya",,,,,
SURABAYA,SURABAYA,P5,BP INDRAGIRI,"Jl. Indragiri, Surabaya",,,,,
SURABAYA,SURABAYA,P5,BP TG. SADARI,Jl. Tanjung Sadari 57 Surabaya,,,,,
SURABAYA,SURABAYA,P5,BP AMPEL,Jl. Hang Tuah Surabaya,,,,,
SURABAYA,SURABAYA,P5,BP WONOSARI,Jl. Wonosari Ujung Surabaya,,,,,
SURABAYA,SURABAYA,P5,BP UJUNG UTARA,Jl. Raya Hang Tuah Kolat Armatim Surabaya,,,,,
SURABAYA,SURABAYA,P5,BP UJUNG SELATAN,Jl. Raya Hang Tuah Kolat Armatim Surabaya,,,,,
SURABAYA,SURABAYA,P5,BP TRIAN HARUN,JL. TELUK BAYUR NO. 62,,,,,
SURABAYA,SURABAYA,P5,BP TRIAN SUTEDI,JL. KSATRIAN MARINIR SUTEDI SURABAYA,,,,,
SURABAYA,SURABAYA,P5,BP TRIAN SUROTO II,JL. STASIUN BENTENG SURABAYA,,,,,
SURABAYA,SURABAYA,P5,BP TRIAN SUPRAPTONO,JL. SEMARUNG UJUNG SURABAYA,,,,,
SURABAYA,SURABAYA,P5,BP GUNUNG SARI,JL. GOLF I NO. 1A SURABAYA,,,,,
SURABAYA,SURABAYA,P5,BP SATLINLAMIL,"Jl. Perak Barat, Surabaya",,,,,
SURABAYA,SURABAYA,P5,SATKES KOBANGDIKAL,Jl. Morokrembangan Surabaya,,,,,
SURABAYA,SURABAYA,P5,BP PUSDIKMAR,Jl. Morokrembangan Surabaya,,,,,
SURABAYA,SURABAYA,P5,BP PUSDIKOPSLA,Jl. Morokrembangan Surabaya,,,,,
SURABAYA,SURABAYA,P5,BP PUSDIKDASMIL,Jl. Morokrembangan Surabaya,,,,,
SURABAYA,SURABAYA,P5,RUMKITAL DR. IDRIS P. SIREGAR,Kompleks Koarmatim,,,,,
SURABAYA,SURABAYA,P5,Satkes Pusdikhanudnas,Jl. Wiratno No. 1 Surabaya,,,,,
SURABAYA,SURABAYA,P5,"Poliklinik 05,09,04 Surabaya Utara",Jl. Sisingamangaraja XII/05 Surabaya,,,,,
SURABAYA,SURABAYA,P5,Poliklinik Brawijaya,Jl. Ksatrian No. 17 Surabaya,,,,,
SURABAYA,SURABAYA,P6,RSB TK. IV M. DAHLAN,JL. SRITI NO. 2 SURABAYA,,,,,
SURABAYA,SURABAYA,P6,POLRESTABES SURABAYA,"Jl. RAJAWALI, SURABAYA",,,,,
SURABAYA,SURABAYA,P6,POLIKLINIK DIT POLAIRUD,Jl. Intan No. 1 Surabaya,,,,,
SURABAYA,SURABAYA,P6,POLIKLINIK BIDDOKKES A. YANI,"Jl. A. YANI, SURABAYA",,,,,
SURABAYA,SURABAYA,P7,POLIKLINIK & RB PUTRI RAHAYU,JL MASTRIP GANG RUMAH SUSUN NO 80 WARUGUNUNG KARANGPILANG,,,,,
SURABAYA,SURABAYA,P7,RB YAYUK ISMAIL,JL PANDUGO 203 DAN JL JAGIR SIDOSERMO VIII/45,,,,,
SURABAYA,SURABAYA,P7,"KLINIK ""WISMA HUSADA"" 24 JAM",JL DUKUH SETRO VII A/KAV 2 KEDUNGCOWEK KENJERAN,,,,,
SURABAYA,SURABAYA,P7,RUMKITAL DR. IDRIS P. SIREGAR,Kompleks Koarmatim,,,,,
SURABAYA,SURABAYA,P7,RUMKITAL DRG.NAINGGOLAN,"Kompleks Kobangdikal, Jl. Moro Krembangan",,,,,
SURABAYA,SURABAYA,L1,RSU Haji,Jl. Manyar Kertoadi Surabaya,,B,,,
SURABAYA,SURABAYA,L1,RSUD Soewandi,Jl. Tambakrejo 45-47 Surabaya,,C,,,
SURABAYA,SURABAYA,L1,RS Karang Tembok,Jl. Karang Tembok 39 Surabaya,,C,,,
SURABAYA,SURABAYA,L1,RSUD Soetomo,Jl. Dr. Moestopo 6-8 Surabaya ,,A,,,
SURABAYA,SURABAYA,L1,RSUD Bhakti Dharma Husada,Jl. Raya Kendung 115-117 Surabaya,,C,,,
SURABAYA,SURABAYA,L2,RUMKITAL DR. OEPOMO,JL. Laksda M. Nasir 56,,C,,,
SURABAYA,SURABAYA,L2,RUMKITAL GUNUNGSARI,Jl. Golf 1 Surabaya,,C,,,
SURABAYA,SURABAYA,L2,RUMKITAL DR. RAMELAN,Jl. Gadung 1 Surabaya,,A,,,
SURABAYA,SURABAYA,L2,Rumkit Soemitro Lanud Mulyono,JL. Serayu No. 17 Surabaya,,D,,,
SURABAYA,SURABAYA,L2,Rumkitban Surabaya,"Jl. Gubeng, Surabaya",,D,,,
SURABAYA,SURABAYA,L2,RS Brawijaya,Jl. Ksatrian No. 17 Surabaya,,B,,,
SURABAYA,SURABAYA,L3,RSB.  H.S. SAMSOERI SURABAYA,JL. ACHMAD YANI 116 SURABAYA,,B,,,
SURABAYA,SURABAYA,L4,RS Al Irsyad,Jl. KH. Mas Mansur 210-214 Surabaya,,C,,,
SURABAYA,SURABAYA,L4,RS Muji Rahayu,Jl. Raya Manukan Wetan 68A Surabaya,,D,,,
SURABAYA,SURABAYA,L4,RS Bunda,Jl. Raya Kandangan No. 23 Surabaya,,C,,,
SURABAYA,SURABAYA,L4,RSI Jemursari,Jl. Jemursari 51-57 Surabaya,,C,,,
SURABAYA,SURABAYA,L4,RSI A. Yani,Jl. A. Yani 2-4 Surabaya,,C,,,
SURABAYA,SURABAYA,L4,RS Darus Syifa,Jl. Raya Benowo 5 Surabaya,,C,,,
SURABAYA,SURABAYA,L4,RS Bhakti Rahayu,Jl. Ketintang Madya I Surabaya,,C,,,
SURABAYA,SURABAYA,L4,RS Airlangga ,Jl. Mulyorejo Surabaya,,C,,,
SURABAYA,SURABAYA,L4,RS Wijaya,Jl. Raya Menganti Wiyung 398 Surabaya,,C,,,
SURABAYA,SURABAYA,L4,RS Royal,Jl. Rungkut Industri I/1 Surabaya,,C,,,
SURABAYA,SURABAYA,L4,RSIA Pura Raharja,JL. PUCANG ADI N0. 12 - 14 SURABAYA,,C,,,
SURABAYA,SURABAYA,L4,RS PHC,Jl. Prapat Kurung Selatan 1 Surabaya,,B,,,
SURABAYA,SURABAYA,L5,RSJ Menur,Jl. Menur 12 Surabaya,,C,,,
SURABAYA,SURABAYA,L5,RS BKMM,Jl. Gayung Kebonsari Timur No. 49 Surabaya,,C,,,
SURABAYA,SURABAYA,L5,RS Mata Undaan,Jl. Undaan Kulon 19 Surabaya,,C,,,
SURABAYA,SURABAYA,S1,apotik Barata Jaya,Jl. Ngagelrejo Kidul 125,,,,,
SURABAYA,SURABAYA,S1,apotik Banyu Urip,Jl. Banyu Urip 372,,,,,
SURABAYA,SURABAYA,S1,apotik Elly,Jl. Rungkut Kidul Industri 52 A,,,,,
SURABAYA,SURABAYA,S1,apotik Farmasi Airlangga,Jl. Dharmawangsa 33 B,,,,,
SURABAYA,SURABAYA,S1,apotik Karunia Farma,Jl. Menganti Keramat No. 19 Surabaya,,,,,
SURABAYA,SURABAYA,S1,apotik Pacar Keling,Jl. Pacar Keling 18,,,,,
SURABAYA,SURABAYA,S1,apotik Prapen Indah Farma,Jl. Prapen Indah IIB / 16,,,,,
SURABAYA,SURABAYA,S1,apotik Restu,Jl. Karah 95,,,,,
SURABAYA,SURABAYA,S1,apotik Sejati,Jl. Manukan Tama B-5,,,,,
SURABAYA,SURABAYA,S1,apotik Setia Budi,Jl. Rungkut Madya 141,,,,,
SURABAYA,SURABAYA,S1,apotik Maleo,Jl. Wisma Menanggal I/12,,,,,
SURABAYA,SURABAYA,S1,Apotik Medical Center ITS,Jl. Arif Rachman Hakim Sukolilo (Gdg Medical Center ITS),,,,,
SURABAYA,SURABAYA,S1,Apotik  2 Oscar,Jl. Dharmawangsa No. 28,,,,,
SURABAYA,SURABAYA,S1,Apotik Optima,Jl. Raya Rungkut Mapan FA Ð 7,,,,,
SURABAYA,SURABAYA,S1,E-Apotik,Jl Kedung 51-C,,,,,
SURABAYA,SURABAYA,S2,Balai LabKesda,"Jl. Karangmenjangan 18, Sby",,,,,
SURABAYA,SURABAYA,S2,Lab. Prima Medika,"Jl. Prambanan 1 F, Sby",,,,,
SURABAYA,SURABAYA,S2,Lab. Populer ,Jl. Bendul Merisi Raya 12 Sby,,,,,
SURABAYA,SURABAYA,S2,Lab. Kimia Farma,Jl. Raya Darmo No. 2-5 Surabaya,,,,,
SURABAYA,SURABAYA,S2,Lab. Mitra Husada,Jl. Manyar Kertoadi No. 17 Sby,,,,,
SURABAYA,SURABAYA,S2,Lab Klinik 2 Oscar,Jl. Dharmawangsa No. 28 Surabaya,,,,,
SURABAYA,SURABAYA,S2,Lab Klinik Optima,Jl. Raya Rungkut Mapan FA-7 Surabaya,,,,,
SURABAYA,SURABAYA,S2,Lab Baktii Analisa,Jl. Joyoboyo No. 50 Surabaya,,,,,
SURABAYA,SURABAYA,S3,Optik Dua Satu,Jl. Gubeng Kertajaya III/29,(031) 3536648,,,,
SURABAYA,SURABAYA,S3,Optik Seis,Jl. Tunjungan 23,(031) 5341339,,,,
SURABAYA,SURABAYA,S3,Optik KPRI RSU Dr Soetomo,Jl. Prof Dr.Mustopo 6 - 8,"(031) 5501725, 5501716",,,,
SURABAYA,SURABAYA,S3,Optik Berlian,Jl. Manukan tama A2/37,(031) 7411518,,,,
SURABAYA,SURABAYA,S3,Optik Idong,Jl. Juwet 23 Surabaya,(031) 5030230,,,,
SURABAYA,SURABAYA,S3,Optik Marlin,Jl. Kapas Krampung 12 C,"(031) 5620847, 8493187",,,,
SURABAYA,SURABAYA,S3,Optik Nusantara,Jl. Pasar Kembang 12 A,"(031) 5320428, 5467265",,,,
SURABAYA,SURABAYA,S3,Optik 99,Jl. Barata Jaya 59 A 4,(031) 5042737,,,,
SURABAYA,SURABAYA,S3,Optik Internasional Surabaya,Jl. Blauran 82,(031) 5315160,,,,
SURABAYA,SURABAYA,S3,Optik Star/Bintang,Jl. Blauran 78,(031) 5321181,,,,
SURABAYA,SURABAYA,S3,Optik Presiden,Jl. Manyar Tirtoyoso No.85,(031) 5940172,,,,
SURABAYA,SURABAYA,S3,Optik Graha,Jl. Gembong 20-30 Blok G/F7/25/26 Plaza ITC,031-71824050,,,,
SURABAYA,SIDOARJO,P1,PUSKESMAS SIDOARJO,"JL.DR. SUTOMO NO. 14,SIDOARJO",,,,,
SURABAYA,SIDOARJO,P1,PUSKESMAS SEKARDANGAN,"JL. WIJAYA KUSUMA NO. 6,SIDOARJO",,,,,
SURABAYA,SIDOARJO,P1,PUSKESMAS URANGAGUNG,"JL. RAYA CEMENGKALANG,SIDOARJO",,,,,
SURABAYA,SIDOARJO,P1,PUSKESMAS BUDURAN,"JL. JAWA NO. 2,BUDURAN,SIDOARJO",,,,,
SURABAYA,SIDOARJO,P1,PUSKESMAS CANDI,"JL. RAYA GELAM,CANDI,SIDOARJO",,,,,
SURABAYA,SIDOARJO,P1,PUSKESMAS KEDUNGSOLO,"JL. KEDUNGSOLO NO. 1,PORONG",,,,,
SURABAYA,SIDOARJO,P1,PUSKESMAS TULANGAN,"JL. KEMANTREN, TULANGAN, SIDOARJO",,,,,
